model,model_tag,arch,window,temp,pair,generation,hamming
distilroberta-base,distilroberta-base,local,8,0.8,0,58,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,59,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,60,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,61,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,62,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,63,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,64,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,65,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,66,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,67,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,68,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,69,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,70,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,71,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,72,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,73,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,74,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,75,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,76,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,77,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,78,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,79,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,80,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,0,1.0
distilroberta-base,distilroberta-base,local,8,0.8,1,1,8.0
distilroberta-base,distilroberta-base,local,8,0.8,1,2,17.0
distilroberta-base,distilroberta-base,local,8,0.8,1,3,30.0
distilroberta-base,distilroberta-base,local,8,0.8,1,4,36.0
distilroberta-base,distilroberta-base,local,8,0.8,1,5,35.0
distilroberta-base,distilroberta-base,local,8,0.8,1,6,32.0
distilroberta-base,distilroberta-base,local,8,0.8,1,7,31.0
distilroberta-base,distilroberta-base,local,8,0.8,1,8,30.0
distilroberta-base,distilroberta-base,local,8,0.8,1,9,33.0
distilroberta-base,distilroberta-base,local,8,0.8,1,10,38.0
distilroberta-base,distilroberta-base,local,8,0.8,1,11,40.0
distilroberta-base,distilroberta-base,local,8,0.8,1,12,46.0
distilroberta-base,distilroberta-base,local,8,0.8,1,13,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,14,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,15,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,16,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,17,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,18,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,19,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,20,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,21,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,22,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,23,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,24,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,25,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,26,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,27,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,28,47.0
distilroberta-base,distilroberta-base,local,8,0.8,1,29,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,30,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,31,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,32,47.0
distilroberta-base,distilroberta-base,local,8,0.8,1,33,45.0
distilroberta-base,distilroberta-base,local,8,0.8,1,34,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,35,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,36,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,37,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,38,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,39,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,40,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,41,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,42,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,43,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,44,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,45,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,46,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,47,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,48,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,49,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,50,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,51,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,52,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,53,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,54,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,55,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,56,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,57,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,58,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,59,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,60,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,61,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,62,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,63,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,64,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,65,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,66,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,67,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,68,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,69,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,70,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,71,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,72,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,73,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,74,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,75,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,76,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,77,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,78,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,79,48.0
distilroberta-base,distilroberta-base,local,8,0.8,1,80,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,0,1.0
distilroberta-base,distilroberta-base,local,8,0.8,2,1,2.0
distilroberta-base,distilroberta-base,local,8,0.8,2,2,6.0
distilroberta-base,distilroberta-base,local,8,0.8,2,3,15.0
distilroberta-base,distilroberta-base,local,8,0.8,2,4,25.0
distilroberta-base,distilroberta-base,local,8,0.8,2,5,32.0
distilroberta-base,distilroberta-base,local,8,0.8,2,6,40.0
distilroberta-base,distilroberta-base,local,8,0.8,2,7,45.0
distilroberta-base,distilroberta-base,local,8,0.8,2,8,44.0
distilroberta-base,distilroberta-base,local,8,0.8,2,9,47.0
distilroberta-base,distilroberta-base,local,8,0.8,2,10,46.0
distilroberta-base,distilroberta-base,local,8,0.8,2,11,47.0
distilroberta-base,distilroberta-base,local,8,0.8,2,12,47.0
distilroberta-base,distilroberta-base,local,8,0.8,2,13,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,14,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,15,47.0
distilroberta-base,distilroberta-base,local,8,0.8,2,16,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,17,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,18,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,19,47.0
distilroberta-base,distilroberta-base,local,8,0.8,2,20,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,21,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,22,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,23,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,24,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,25,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,26,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,27,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,28,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,29,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,30,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,31,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,32,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,33,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,34,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,35,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,36,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,37,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,38,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,39,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,40,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,41,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,42,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,43,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,44,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,45,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,46,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,47,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,48,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,49,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,50,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,51,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,52,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,53,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,54,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,55,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,56,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,57,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,58,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,59,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,60,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,61,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,62,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,63,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,64,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,65,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,66,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,67,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,68,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,69,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,70,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,71,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,72,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,73,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,74,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,75,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,76,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,77,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,78,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,79,48.0
distilroberta-base,distilroberta-base,local,8,0.8,2,80,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,0,1.0
distilroberta-base,distilroberta-base,local,8,0.8,3,1,4.0
distilroberta-base,distilroberta-base,local,8,0.8,3,2,13.0
distilroberta-base,distilroberta-base,local,8,0.8,3,3,19.0
distilroberta-base,distilroberta-base,local,8,0.8,3,4,30.0
distilroberta-base,distilroberta-base,local,8,0.8,3,5,41.0
distilroberta-base,distilroberta-base,local,8,0.8,3,6,44.0
distilroberta-base,distilroberta-base,local,8,0.8,3,7,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,8,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,9,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,10,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,11,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,12,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,13,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,14,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,15,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,16,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,17,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,18,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,19,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,20,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,21,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,22,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,23,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,24,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,25,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,26,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,27,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,28,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,29,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,30,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,31,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,32,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,33,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,34,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,35,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,36,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,37,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,38,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,39,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,40,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,41,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,42,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,43,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,44,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,45,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,46,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,47,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,48,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,49,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,50,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,51,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,52,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,53,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,54,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,55,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,56,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,57,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,58,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,59,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,60,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,61,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,62,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,63,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,64,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,65,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,66,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,67,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,68,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,69,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,70,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,71,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,72,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,73,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,74,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,75,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,76,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,77,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,78,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,79,48.0
distilroberta-base,distilroberta-base,local,8,0.8,3,80,48.0
distilroberta-base,distilroberta-base,local,8,0.8,4,0,1.0
distilroberta-base,distilroberta-base,local,8,0.8,4,1,7.0
distilroberta-base,distilroberta-base,local,8,0.8,4,2,10.0
distilroberta-base,distilroberta-base,local,8,0.8,4,3,29.0
distilroberta-base,distilroberta-base,local,8,0.8,4,4,41.0
distilroberta-base,distilroberta-base,local,8,0.8,4,5,44.0
distilroberta-base,distilroberta-base,local,8,0.8,4,6,46.0
distilroberta-base,distilroberta-base,local,8,0.8,4,7,46.0
distilroberta-base,distilroberta-base,local,8,0.8,4,8,47.0
distilroberta-base,distilroberta-base,local,8,0.8,4,9,47.0
distilroberta-base,distilroberta-base,local,8,0.8,4,10,45.0
distilroberta-base,distilroberta-base,local,8,0.8,4,11,47.0
distilroberta-base,distilroberta-base,local,8,0.8,4,12,47.0
distilroberta-base,distilroberta-base,local,8,0.8,4,13,46.0
distilroberta-base,distilroberta-base,local,8,0.8,4,14,48.0
distilroberta-base,distilroberta-base,local,8,0.8,4,15,48.0
distilroberta-base,distilroberta-base,local,8,0.8,4,16,48.0
distilroberta-base,distilroberta-base,local,8,0.8,4,17,48.0
distilroberta-base,distilroberta-base,local,8,0.8,4,18,48.0
distilroberta-base,distilroberta-base,local,8,0.8,4,19,48.0
distilroberta-base,distilroberta-base,local,8,0.8,4,20,48.0
distilroberta-base,distilroberta-base,local,8,0.8,4,21,48.0
distilroberta-base,distilroberta-base,local,8,0.8,4,22,48.0
distilroberta-base,distilroberta-base,local,8,0.8,4,23,48.0
distilroberta-base,distilroberta-base,local,8,0.8,4,24,48.0
distilroberta-base,distilroberta-base,local,8,0.8,4,25,48.0
distilroberta-base,distilroberta-base,local,8,0.8,4,26,48.0
distilroberta-base,distilroberta-base,local,8,0.8,4,27,48.0
distilroberta-base,distilroberta-base,local,8,0.8,4,28,48.0
distilroberta-base,distilroberta-base,local,8,0.8,4,29,48.0
distilroberta-base,distilroberta-base,local,8,0.8,4,30,48.0
distilroberta-base,distilroberta-base,local,8,0.8,4,31,48.0
distilroberta-base,distilroberta-base,local,8,0.8,4,32,48.0
distilroberta-base,distilroberta-base,local,8,0.8,4,33,48.0
distilroberta-base,distilroberta-base,local,8,0.8,4,34,48.0
distilroberta-base,distilroberta-base,local,8,0.8,4,35,48.0
distilroberta-base,distilroberta-base,local,8,0.8,4,36,48.0
distilroberta-base,distilroberta-base,local,8,0.8,4,37,48.0
